label,message
ham,I HAVE A DATE ON SUNDAY WITH WILL!!
ham,R u meeting da ge at nite tmr?
ham,Now press conference da:)
spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
ham,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
ham,K..k:)how about your training process?
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
ham,"Sorry, I'll call later ok bye"
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
ham,Nvm take ur time.
ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack"
spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
ham,Neva mind it's ok..
ham,Thank god they are in bed!
ham,First answer my question.
ham,"Hey , is * rite u put »10 evey mnth is that all?"
ham,Oops. 4 got that bit.
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
ham,"Jus chillaxin, what up"
ham,I said its okay. Sorry
ham,"Yup, leaving right now, be back soon"
ham,It is a good thing I'm now getting the connection to bw
spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
spam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
ham,No. Did you multimedia message them or e-mail?
ham,No message..no responce..what happend?
ham,Aiyo please ü got time meh.
ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
ham,See the forwarding message for proof
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
ham,1's reach home call me.
ham,Go fool dont cheat others ok
spam,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
ham,Great comedy..cant stop laughing da:)
ham,4 oclock at mine. Just to bash out a flat plan.
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way"
ham,So what u doing today?
ham,Dont show yourself. How far. Put new pictures up on facebook.
ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?"
ham,Pls send me the correct name da.
ham,Have you not finished work yet or something?
ham,"What will we do in the shower, baby?"
ham,Er yep sure. Props?
ham,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
ham,Not a drop in the tank
ham,Well that must be a pain to catch
ham,I've told him that i've returned it. That should i re order it.
ham,Why she wants to talk to me
ham,She went to attend another two rounds today..but still did't reach home..
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
ham,In da car park 
ham,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
ham,Oh you got many responsibilities.
ham,How come?
ham,"Sorry, I'll call later"
ham,So how's the weather over there?
ham,Be happy there. I will come after noon
ham,I wait 4 ü inside da car park...
ham,Ok. There may be a free gym about.
ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
ham,Prabha..i'm soryda..realy..frm heart i'm sory
ham,I know a few people I can hit up and fuck to the yes
ham,"What part of ""don't initiate"" don't you understand"
ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*"
ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
ham,You in your room? I need a few
ham,What r u cooking me for dinner?
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
ham,"Awesome, be there in a minute"
ham,Your right! I'll make the appointment right now.
ham,I wont do anything de.
ham,Cant think of anyone with * spare room off * top of my head
ham,Well she's in for a big surprise!
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
ham,Ill be at yours in about 3 mins but look out for me
ham,I'm home. Doc gave me pain meds says everything is fine.
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea"
ham,"Yo my trip got postponed, you still stocked up?"
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
ham,Even i cant close my eyes you are in me our vava playing umma :-D
ham,How much i gave to you. Morning.
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan
ham,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx
ham,Wishing you a wonderful week.
ham,My phone
ham,I'm okay. Chasing the dream. What's good. What are you doing next.
spam,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
ham,Ok lor...
ham,Gokila is talking with you aha:)
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
ham,Ok i msg u b4 i leave my house.
ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.
ham,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)"
spam,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
ham,"Excellent, I'll see what riley's plans are"
ham, and  picking them up from various points
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
ham,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..  
ham,"K will do, addie &amp; I are doing some art so I'll be here when you get home"
ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
ham,aathi..where are you dear..
ham,You got called a tool?
ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
ham,Normally i use to drink more water daily:)
ham,make that 3! 4 fucks sake?! x
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
ham,Who u talking about?
ham,But i juz remembered i gotta bathe my dog today..
ham,Nah dub but je still buff
ham,Doing project w frens lor. 
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
ham,Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...
ham,Please sen :)my kind advice :-)please come here and try:-)
ham,We have to pick rayan macleran there.
ham,Have you finished work yet? :)
ham,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar
ham,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)
ham,Having lunch:)you are not in online?why?
spam,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
ham,Hi darlin did youPhone me? Im atHome if youwanna chat.
ham,"Awesome, text me when you're restocked"
ham,Feel like trying kadeem again? :V
ham,G.W.R
ham,Not to worry. I'm sure you'll get it.
ham,Missing you too.pray inshah allah
ham,Hi.what you think about match?
ham,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.
ham,"Yeah I am, so I'll leave maybe 7ish?"
ham,"Almost there, see u in a sec"
ham,"I didnt get ur full msg..sometext is missing, send it again"
ham,I'm serious. You are in the money base
ham,Jus ans me lar. U'll noe later.
ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
spam,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
ham,Ya! when are ü taking ure practical lessons? I start in june..  
ham,And several to you sir.
spam,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .
ham,Hows the champ just leaving glasgow!
ham,Hows the street where the end of library walk is?
ham,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
ham,Eh den sat u book e kb liao huh...
ham,So i could kiss and feel you next to me...
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
